time,location,new_id
07:38,fruit,2.8
07:38,spices,1.4
07:39,checkout,1.2
07:39,dairy,3.8
07:39,drinks,3.0
07:39,fruit,2.4
07:39,spices,1.2
07:40,checkout,1.6
07:40,dairy,3.0
07:40,drinks,3.4
07:40,fruit,2.4
07:40,spices,1.4
07:41,checkout,1.4
07:41,dairy,3.4
07:41,drinks,3.4
07:41,fruit,2.8
07:41,spices,1.0
07:42,checkout,1.2
07:42,dairy,3.0
07:42,drinks,3.2
07:42,fruit,2.8
07:42,spices,2.0
07:43,checkout,1.8
07:43,dairy,3.4
07:43,drinks,3.0
07:43,fruit,1.6
07:43,spices,3.0
07:44,checkout,1.4
07:44,dairy,3.0
07:44,drinks,3.6
07:44,fruit,2.4
07:44,spices,2.2
07:45,checkout,1.2
07:45,dairy,3.2
07:45,drinks,4.0
07:45,fruit,1.8
07:45,spices,1.6
07:46,checkout,1.0
07:46,dairy,3.2
07:46,drinks,4.2
07:46,fruit,2.2
07:46,spices,1.2
07:47,checkout,2.4
07:47,dairy,2.2
07:47,drinks,3.4
07:47,fruit,2.8
07:47,spices,2.0
07:48,checkout,2.2
07:48,dairy,2.8
07:48,drinks,3.0
07:48,fruit,3.4
07:48,spices,1.0
07:49,checkout,1.6
07:49,dairy,3.0
07:49,drinks,3.0
07:49,fruit,3.0
07:49,spices,2.2
07:50,checkout,3.6
07:50,dairy,2.4
07:50,drinks,3.8
07:50,fruit,2.6
07:50,spices,0.8
07:51,checkout,1.6
07:51,dairy,2.8
07:51,drinks,3.0
07:51,fruit,1.8
07:51,spices,1.0
07:52,checkout,2.6
07:52,dairy,3.0
07:52,drinks,1.6
07:52,fruit,1.6
07:52,spices,0.6
07:53,checkout,0.8
07:53,dairy,3.2
07:53,drinks,2.0
07:53,fruit,2.8
07:53,spices,1.4
07:54,checkout,2.2
07:54,dairy,2.6
07:54,drinks,1.4
07:54,fruit,2.4
07:54,spices,1.2
07:55,checkout,1.0
07:55,dairy,2.4
07:55,drinks,1.4
07:55,fruit,3.0
07:55,spices,0.8
07:56,checkout,1.4
07:56,dairy,3.6
07:56,drinks,1.8
07:56,fruit,2.8
07:56,spices,0.4
07:57,checkout,1.6
07:57,dairy,3.4
07:57,drinks,2.2
07:57,fruit,2.6
07:57,spices,0.6
07:58,checkout,0.6
07:58,dairy,2.8
07:58,drinks,1.6
07:58,fruit,3.0
07:58,spices,1.0
07:59,checkout,1.2
07:59,dairy,3.0
07:59,drinks,1.6
07:59,fruit,2.2
07:59,spices,0.8
08:00,checkout,1.2
08:00,dairy,3.2
08:00,drinks,1.4
08:00,fruit,2.4
08:00,spices,1.2
08:01,checkout,1.6
08:01,dairy,3.4
08:01,drinks,1.8
08:01,fruit,2.4
08:01,spices,1.2
08:02,checkout,1.8
08:02,dairy,5.2
08:02,drinks,1.2
08:02,fruit,2.4
08:02,spices,1.4
08:03,checkout,1.6
08:03,dairy,4.8
08:03,drinks,2.2
08:03,fruit,2.0
08:03,spices,1.4
08:04,checkout,2.0
08:04,dairy,4.4
08:04,drinks,2.4
08:04,fruit,3.4
08:04,spices,2.2
08:05,checkout,2.0
08:05,dairy,5.4
08:05,drinks,1.0
08:05,fruit,4.4
08:05,spices,2.0
08:06,checkout,2.4
08:06,dairy,5.6
08:06,drinks,3.0
08:06,fruit,3.0
08:06,spices,0.8
08:07,checkout,1.8
08:07,dairy,5.6
08:07,drinks,2.0
08:07,fruit,3.4
08:07,spices,1.8
08:08,checkout,1.8
08:08,dairy,6.0
08:08,drinks,2.0
08:08,fruit,3.6
08:08,spices,1.8
08:09,checkout,2.2
08:09,dairy,5.8
08:09,drinks,1.4
08:09,fruit,3.6
08:09,spices,1.4
08:10,checkout,0.8
08:10,dairy,6.6
08:10,drinks,1.8
08:10,fruit,3.8
08:10,spices,2.6
08:11,checkout,2.8
08:11,dairy,6.6
08:11,drinks,0.8
08:11,fruit,3.2
08:11,spices,3.2
08:12,checkout,1.8
08:12,dairy,6.8
08:12,drinks,0.8
08:12,fruit,3.6
08:12,spices,1.2
08:13,checkout,2.6
08:13,dairy,6.8
08:13,drinks,1.4
08:13,fruit,2.2
08:13,spices,1.4
08:14,checkout,0.6
08:14,dairy,7.2
08:14,drinks,1.6
08:14,fruit,3.4
08:14,spices,1.6
08:15,checkout,1.6
08:15,dairy,6.6
08:15,drinks,2.2
08:15,fruit,3.8
08:15,spices,1.0
08:16,checkout,2.2
08:16,dairy,5.2
08:16,drinks,3.6
08:16,fruit,4.6
08:16,spices,1.4
08:17,checkout,3.8
08:17,dairy,5.0
08:17,drinks,2.4
08:17,fruit,4.8
08:17,spices,2.4
08:18,checkout,2.2
08:18,dairy,5.4
08:18,drinks,2.6
08:18,fruit,4.2
08:18,spices,1.8
08:19,checkout,2.4
08:19,dairy,6.4
08:19,drinks,2.0
08:19,fruit,4.0
08:19,spices,1.0
08:20,checkout,1.0
08:20,dairy,6.0
08:20,drinks,2.0
08:20,fruit,4.0
08:20,spices,2.4
08:21,checkout,2.2
08:21,dairy,6.6
08:21,drinks,2.0
08:21,fruit,5.8
08:21,spices,3.0
08:22,checkout,3.2
08:22,dairy,6.8
08:22,drinks,3.4
08:22,fruit,4.8
08:22,spices,2.2
08:23,checkout,3.0
08:23,dairy,5.8
08:23,drinks,2.4
08:23,fruit,5.0
08:23,spices,2.4
08:24,checkout,1.4
08:24,dairy,6.6
08:24,drinks,3.0
08:24,fruit,5.8
08:24,spices,1.6
08:25,checkout,4.0
08:25,dairy,6.6
08:25,drinks,3.2
08:25,fruit,3.8
08:25,spices,1.2
08:26,checkout,3.6
08:26,dairy,6.0
08:26,drinks,2.8
08:26,fruit,3.8
08:26,spices,2.0
08:27,checkout,3.4
08:27,dairy,5.8
08:27,drinks,2.0
08:27,fruit,4.0
08:27,spices,2.6
08:28,checkout,2.6
08:28,dairy,6.4
08:28,drinks,2.4
08:28,fruit,4.0
08:28,spices,2.0
08:29,checkout,3.4
08:29,dairy,6.4
08:29,drinks,2.8
08:29,fruit,2.4
08:29,spices,2.0
08:30,checkout,1.6
08:30,dairy,5.2
08:30,drinks,3.2
08:30,fruit,2.8
08:30,spices,1.8
08:31,checkout,1.8
08:31,dairy,5.4
08:31,drinks,2.4
08:31,fruit,2.8
08:31,spices,2.0
08:32,checkout,1.2
08:32,dairy,5.6
08:32,drinks,3.0
08:32,fruit,3.2
08:32,spices,1.8
08:33,checkout,2.2
08:33,dairy,5.2
08:33,drinks,2.2
08:33,fruit,3.2
08:33,spices,3.0
08:34,checkout,1.4
08:34,dairy,4.6
08:34,drinks,4.0
08:34,fruit,4.4
08:34,spices,2.4
08:35,checkout,1.8
08:35,dairy,5.0
08:35,drinks,3.4
08:35,fruit,4.4
08:35,spices,2.8
08:36,checkout,2.0
08:36,dairy,6.0
08:36,drinks,3.4
08:36,fruit,4.0
08:36,spices,2.2
08:37,checkout,2.2
08:37,dairy,5.6
08:37,drinks,2.8
08:37,fruit,4.6
08:37,spices,1.4
08:38,checkout,1.8
08:38,dairy,6.0
08:38,drinks,2.8
08:38,fruit,4.0
08:38,spices,2.0
08:39,checkout,3.4
08:39,dairy,4.6
08:39,drinks,3.2
08:39,fruit,3.4
08:39,spices,2.4
08:40,checkout,1.2
08:40,dairy,5.0
08:40,drinks,3.8
08:40,fruit,4.8
08:40,spices,2.0
08:41,checkout,3.0
08:41,dairy,4.8
08:41,drinks,4.4
08:41,fruit,4.2
08:41,spices,2.2
08:42,checkout,2.6
08:42,dairy,4.8
08:42,drinks,3.8
08:42,fruit,3.6
08:42,spices,2.8
08:43,checkout,1.8
08:43,dairy,5.4
08:43,drinks,3.4
08:43,fruit,4.8
08:43,spices,3.0
08:44,checkout,2.2
08:44,dairy,6.0
08:44,drinks,4.0
08:44,fruit,3.8
08:44,spices,2.6
08:45,checkout,3.2
08:45,dairy,5.2
08:45,drinks,2.8
08:45,fruit,4.0
08:45,spices,3.0
08:46,checkout,2.2
08:46,dairy,6.2
08:46,drinks,3.6
08:46,fruit,3.4
08:46,spices,1.0
08:47,checkout,2.2
08:47,dairy,5.0
08:47,drinks,3.6
08:47,fruit,3.2
08:47,spices,2.2
08:48,checkout,0.8
08:48,dairy,5.2
08:48,drinks,4.2
08:48,fruit,4.6
08:48,spices,2.8
08:49,checkout,1.8
08:49,dairy,6.4
08:49,drinks,3.6
08:49,fruit,5.0
08:49,spices,2.4
08:50,checkout,3.6
08:50,dairy,6.0
08:50,drinks,2.0
08:50,fruit,5.2
08:50,spices,2.6
08:51,checkout,3.2
08:51,dairy,6.0
08:51,drinks,1.8
08:51,fruit,5.4
08:51,spices,1.4
08:52,checkout,1.6
08:52,dairy,5.4
08:52,drinks,2.0
08:52,fruit,5.8
08:52,spices,1.8
08:53,checkout,2.6
08:53,dairy,5.8
08:53,drinks,2.6
08:53,fruit,5.2
08:53,spices,2.8
08:54,checkout,2.8
08:54,dairy,6.4
08:54,drinks,3.0
08:54,fruit,4.8
08:54,spices,1.4
08:55,checkout,2.2
08:55,dairy,6.8
08:55,drinks,2.8
08:55,fruit,5.8
08:55,spices,2.6
08:56,checkout,2.2
08:56,dairy,6.2
08:56,drinks,5.0
08:56,fruit,5.2
08:56,spices,1.8
08:57,checkout,3.8
08:57,dairy,5.2
08:57,drinks,6.0
08:57,fruit,3.4
08:57,spices,1.0
08:58,checkout,2.8
08:58,dairy,5.2
08:58,drinks,4.0
08:58,fruit,3.8
08:58,spices,2.0
08:59,checkout,3.2
08:59,dairy,4.8
08:59,drinks,2.4
08:59,fruit,4.4
08:59,spices,2.0
09:00,checkout,2.4
09:00,dairy,4.8
09:00,drinks,3.0
09:00,fruit,3.8
09:00,spices,1.4
09:01,checkout,2.4
09:01,dairy,4.0
09:01,drinks,2.0
09:01,fruit,4.0
09:01,spices,1.2
09:02,checkout,1.8
09:02,dairy,4.2
09:02,drinks,1.6
09:02,fruit,3.0
09:02,spices,1.6
09:03,checkout,1.8
09:03,dairy,4.6
09:03,drinks,1.8
09:03,fruit,4.0
09:03,spices,1.2
09:04,checkout,0.8
09:04,dairy,4.4
09:04,drinks,3.0
09:04,fruit,4.0
09:04,spices,1.4
09:05,checkout,1.6
09:05,dairy,5.8
09:05,drinks,2.8
09:05,fruit,4.0
09:05,spices,1.2
09:06,checkout,2.4
09:06,dairy,5.8
09:06,drinks,3.2
09:06,fruit,3.4
09:06,spices,1.2
09:07,checkout,1.2
09:07,dairy,5.2
09:07,drinks,2.8
09:07,fruit,3.4
09:07,spices,1.6
09:08,checkout,1.6
09:08,dairy,6.0
09:08,drinks,2.6
09:08,fruit,3.6
09:08,spices,1.8
09:09,checkout,1.8
09:09,dairy,5.4
09:09,drinks,3.0
09:09,fruit,3.6
09:09,spices,1.4
09:10,checkout,1.4
09:10,dairy,5.6
09:10,drinks,2.4
09:10,fruit,3.6
09:10,spices,2.0
09:11,checkout,1.4
09:11,dairy,6.0
09:11,drinks,1.8
09:11,fruit,4.0
09:11,spices,2.6
09:12,checkout,2.4
09:12,dairy,5.4
09:12,drinks,1.6
09:12,fruit,3.8
09:12,spices,2.8
09:13,checkout,2.8
09:13,dairy,5.0
09:13,drinks,1.6
09:13,fruit,3.6
09:13,spices,2.0
09:14,checkout,1.6
09:14,dairy,4.8
09:14,drinks,2.0
09:14,fruit,4.0
09:14,spices,1.2
09:15,checkout,1.4
09:15,dairy,5.0
09:15,drinks,2.2
09:15,fruit,3.8
09:15,spices,1.2
09:16,checkout,3.0
09:16,dairy,4.2
09:16,drinks,2.0
09:16,fruit,3.2
09:16,spices,0.4
09:17,checkout,1.2
09:17,dairy,5.6
09:17,drinks,2.0
09:17,fruit,2.4
09:17,spices,0.2
09:18,checkout,1.0
09:18,dairy,6.0
09:18,drinks,2.2
09:18,fruit,2.8
09:18,spices,1.0
09:19,checkout,2.6
09:19,dairy,4.4
09:19,drinks,2.4
09:19,fruit,3.8
09:19,spices,1.4
09:20,checkout,3.2
09:20,dairy,4.4
09:20,drinks,2.0
09:20,fruit,2.2
09:20,spices,0.6
09:21,checkout,0.4
09:21,dairy,5.0
09:21,drinks,2.2
09:21,fruit,2.4
09:21,spices,0.8
09:22,checkout,1.6
09:22,dairy,5.2
09:22,drinks,1.8
09:22,fruit,2.6
09:22,spices,1.0
09:23,checkout,1.8
09:23,dairy,4.4
09:23,drinks,2.0
09:23,fruit,2.4
09:23,spices,1.4
09:24,checkout,1.2
09:24,dairy,4.8
09:24,drinks,2.8
09:24,fruit,1.0
09:24,spices,0.8
09:25,checkout,1.2
09:25,dairy,4.2
09:25,drinks,2.4
09:25,fruit,1.8
09:25,spices,1.4
09:26,checkout,1.0
09:26,dairy,4.2
09:26,drinks,2.2
09:26,fruit,2.8
09:26,spices,1.2
09:27,checkout,2.0
09:27,dairy,3.8
09:27,drinks,1.0
09:27,fruit,2.6
09:27,spices,2.0
09:28,checkout,1.2
09:28,dairy,5.0
09:28,drinks,1.8
09:28,fruit,2.0
09:28,spices,0.6
09:29,checkout,1.6
09:29,dairy,4.0
09:29,drinks,1.8
09:29,fruit,2.8
09:29,spices,0.6
09:30,checkout,1.2
09:30,dairy,4.0
09:30,drinks,1.8
09:30,fruit,3.0
09:30,spices,0.8
09:31,checkout,2.4
09:31,dairy,4.0
09:31,drinks,1.0
09:31,fruit,2.4
09:31,spices,0.6
09:32,checkout,1.6
09:32,dairy,3.2
09:32,drinks,0.8
09:32,fruit,2.4
09:32,spices,1.2
09:33,checkout,1.8
09:33,dairy,3.4
09:33,drinks,0.6
09:33,fruit,1.0
09:33,spices,1.2
09:34,checkout,0.4
09:34,dairy,4.2
09:34,drinks,0.8
09:34,fruit,1.2
09:34,spices,1.0
09:35,checkout,1.0
09:35,dairy,3.6
09:35,drinks,1.4
09:35,fruit,1.4
09:35,spices,0.8
09:36,checkout,1.2
09:36,dairy,3.8
09:36,drinks,1.0
09:36,fruit,1.6
09:36,spices,1.2
09:37,checkout,1.0
09:37,dairy,4.4
09:37,drinks,1.2
09:37,fruit,2.2
09:37,spices,1.4
09:38,checkout,2.0
09:38,dairy,4.6
09:38,drinks,1.0
09:38,fruit,2.4
09:38,spices,0.6
09:39,checkout,1.2
09:39,dairy,4.4
09:39,drinks,1.6
09:39,fruit,2.4
09:39,spices,1.4
09:40,checkout,1.2
09:40,dairy,3.6
09:40,drinks,2.4
09:40,fruit,3.4
09:40,spices,1.0
09:41,checkout,1.6
09:41,dairy,3.8
09:41,drinks,2.2
09:41,fruit,3.8
09:41,spices,1.0
09:42,checkout,1.8
09:42,dairy,2.2
09:42,drinks,3.0
09:42,fruit,4.2
09:42,spices,0.6
09:43,checkout,1.6
09:43,dairy,1.6
09:43,drinks,3.0
09:43,fruit,4.2
09:43,spices,0.8
09:44,checkout,2.4
09:44,dairy,1.0
09:44,drinks,2.0
09:44,fruit,3.2
09:44,spices,1.0
09:45,checkout,2.0
09:45,dairy,1.4
09:45,drinks,2.2
09:45,fruit,2.2
09:45,spices,0.8
09:46,checkout,1.6
09:46,dairy,2.0
09:46,drinks,1.6
09:46,fruit,3.0
09:46,spices,0.2
09:47,checkout,1.0
09:47,dairy,2.2
09:47,drinks,1.0
09:47,fruit,3.0
09:47,spices,0.2
09:48,checkout,1.4
09:48,dairy,2.0
09:48,drinks,1.4
09:48,fruit,3.0
09:48,spices,1.2
09:49,checkout,1.4
09:49,dairy,2.2
09:49,drinks,1.2
09:49,fruit,2.8
09:49,spices,0.8
09:50,checkout,0.2
09:50,dairy,2.4
09:50,drinks,1.8
09:50,fruit,2.4
09:50,spices,0.6
09:51,checkout,0.6
09:51,dairy,2.2
09:51,drinks,1.4
09:51,fruit,2.4
09:51,spices,1.4
09:52,checkout,1.2
09:52,dairy,2.2
09:52,drinks,1.8
09:52,fruit,1.8
09:52,spices,1.4
09:53,checkout,0.8
09:53,dairy,3.0
09:53,drinks,2.2
09:53,fruit,1.2
09:53,spices,1.0
09:54,checkout,1.0
09:54,dairy,3.0
09:54,drinks,1.2
09:54,fruit,2.2
09:54,spices,1.2
09:55,checkout,1.2
09:55,dairy,3.2
09:55,drinks,2.8
09:55,fruit,1.8
09:55,spices,0.6
09:56,checkout,1.4
09:56,dairy,3.0
09:56,drinks,2.8
09:56,fruit,2.0
09:56,spices,0.4
09:57,checkout,1.0
09:57,dairy,3.8
09:57,drinks,3.2
09:57,fruit,2.6
09:57,spices,0.6
09:58,checkout,1.6
09:58,dairy,3.4
09:58,drinks,1.8
09:58,fruit,3.6
09:58,spices,1.2
09:59,checkout,0.4
09:59,dairy,4.8
09:59,drinks,2.2
09:59,fruit,5.0
09:59,spices,1.2
10:00,checkout,1.2
10:00,dairy,5.2
10:00,drinks,1.8
10:00,fruit,4.8
10:00,spices,1.2
10:01,checkout,1.6
10:01,dairy,5.6
10:01,drinks,2.2
10:01,fruit,4.2
10:01,spices,1.8
10:02,checkout,1.4
10:02,dairy,7.2
10:02,drinks,2.0
10:02,fruit,3.0
10:02,spices,2.2
10:03,checkout,3.8
10:03,dairy,6.0
10:03,drinks,1.6
10:03,fruit,2.0
10:03,spices,1.6
10:04,checkout,0.8
10:04,dairy,6.0
10:04,drinks,2.2
10:04,fruit,2.2
10:04,spices,1.6
10:05,checkout,1.0
10:05,dairy,5.6
10:05,drinks,2.6
10:05,fruit,3.2
10:05,spices,2.4
10:06,checkout,1.4
10:06,dairy,5.8
10:06,drinks,1.6
10:06,fruit,3.0
10:06,spices,2.4
10:07,checkout,3.2
10:07,dairy,6.2
10:07,drinks,1.6
10:07,fruit,2.2
10:07,spices,1.6
10:08,checkout,1.8
10:08,dairy,6.2
10:08,drinks,1.2
10:08,fruit,2.2
10:08,spices,1.6
10:09,checkout,2.8
10:09,dairy,5.4
10:09,drinks,1.4
10:09,fruit,1.4
10:09,spices,1.4
10:10,checkout,1.6
10:10,dairy,5.0
10:10,drinks,1.0
10:10,fruit,2.6
10:10,spices,1.2
10:11,checkout,1.0
10:11,dairy,5.4
10:11,drinks,1.4
10:11,fruit,1.6
10:11,spices,1.4
10:12,checkout,0.4
10:12,dairy,4.8
10:12,drinks,1.6
10:12,fruit,2.6
10:12,spices,1.4
10:13,checkout,1.2
10:13,dairy,4.4
10:13,drinks,1.4
10:13,fruit,3.4
10:13,spices,1.4
10:14,checkout,1.4
10:14,dairy,4.0
10:14,drinks,1.4
10:14,fruit,3.8
10:14,spices,0.8
10:15,checkout,1.2
10:15,dairy,4.8
10:15,drinks,1.4
10:15,fruit,2.8
10:15,spices,1.2
10:16,checkout,1.2
10:16,dairy,4.8
10:16,drinks,1.4
10:16,fruit,3.6
10:16,spices,1.4
10:17,checkout,1.6
10:17,dairy,4.0
10:17,drinks,2.0
10:17,fruit,3.4
10:17,spices,2.2
10:18,checkout,1.0
10:18,dairy,3.4
10:18,drinks,1.8
10:18,fruit,4.2
10:18,spices,2.0
10:19,checkout,2.2
10:19,dairy,4.0
10:19,drinks,2.0
10:19,fruit,2.4
10:19,spices,1.8
10:20,checkout,2.6
10:20,dairy,4.2
10:20,drinks,1.2
10:20,fruit,1.4
10:20,spices,2.2
10:21,checkout,1.2
10:21,dairy,4.8
10:21,drinks,1.8
10:21,fruit,1.8
10:21,spices,1.2
10:22,checkout,0.8
10:22,dairy,5.2
10:22,drinks,2.2
10:22,fruit,2.0
10:22,spices,0.8
10:23,checkout,1.8
10:23,dairy,6.4
10:23,drinks,0.6
10:23,fruit,2.6
10:23,spices,1.6
10:24,checkout,1.8
10:24,dairy,6.2
10:24,drinks,0.8
10:24,fruit,2.6
10:24,spices,1.0
10:25,checkout,1.0
10:25,dairy,5.6
10:25,drinks,0.2
10:25,fruit,3.8
10:25,spices,0.6
10:26,checkout,1.6
10:26,dairy,5.0
10:26,drinks,1.0
10:26,fruit,3.4
10:26,spices,1.0
10:27,checkout,2.2
10:27,dairy,5.4
10:27,drinks,2.2
10:27,fruit,1.2
10:27,spices,1.6
10:28,checkout,1.6
10:28,dairy,3.8
10:28,drinks,2.8
10:28,fruit,1.8
10:28,spices,1.4
10:29,checkout,1.8
10:29,dairy,3.4
10:29,drinks,1.4
10:29,fruit,2.4
10:29,spices,1.4
10:30,checkout,1.2
10:30,dairy,3.2
10:30,drinks,2.0
10:30,fruit,2.0
10:30,spices,1.2
10:31,checkout,1.2
10:31,dairy,3.8
10:31,drinks,2.0
10:31,fruit,2.4
10:31,spices,1.0
10:32,checkout,1.6
10:32,dairy,3.0
10:32,drinks,2.2
10:32,fruit,2.4
10:32,spices,1.0
10:33,checkout,1.2
10:33,dairy,2.8
10:33,drinks,2.2
10:33,fruit,1.8
10:33,spices,1.4
10:34,checkout,1.4
10:34,dairy,2.8
10:34,drinks,1.4
10:34,fruit,2.0
10:34,spices,1.6
10:35,checkout,2.2
10:35,dairy,3.6
10:35,drinks,1.2
10:35,fruit,1.8
10:35,spices,0.8
10:36,checkout,1.8
10:36,dairy,3.4
10:36,drinks,0.6
10:36,fruit,1.2
10:36,spices,1.8
10:37,checkout,0.6
10:37,dairy,3.2
10:37,drinks,1.0
10:37,fruit,2.4
10:37,spices,1.0
10:38,checkout,0.8
10:38,dairy,3.0
10:38,drinks,1.6
10:38,fruit,3.2
10:38,spices,0.6
10:39,checkout,2.0
10:39,dairy,3.0
10:39,drinks,1.2
10:39,fruit,2.0
10:39,spices,1.2
10:40,checkout,2.0
10:40,dairy,3.2
10:40,drinks,0.8
10:40,fruit,1.8
10:40,spices,1.6
10:41,checkout,0.6
10:41,dairy,4.2
10:41,drinks,1.2
10:41,fruit,1.4
10:41,spices,1.8
10:42,checkout,0.8
10:42,dairy,4.0
10:42,drinks,1.2
10:42,fruit,2.0
10:42,spices,1.8
10:43,checkout,1.0
10:43,dairy,3.4
10:43,drinks,2.0
10:43,fruit,1.4
10:43,spices,1.2
10:44,checkout,1.8
10:44,dairy,3.6
10:44,drinks,1.2
10:44,fruit,1.2
10:44,spices,1.6
10:45,checkout,0.6
10:45,dairy,2.4
10:45,drinks,1.2
10:45,fruit,1.8
10:45,spices,1.6
10:46,checkout,1.4
10:46,dairy,2.4
10:46,drinks,1.8
10:46,fruit,1.2
10:46,spices,1.0
10:47,checkout,0.8
10:47,dairy,2.6
10:47,drinks,1.2
10:47,fruit,2.0
10:47,spices,2.0
10:48,checkout,1.2
10:48,dairy,2.6
10:48,drinks,1.4
10:48,fruit,1.6
10:48,spices,1.6
10:49,checkout,1.2
10:49,dairy,2.2
10:49,drinks,1.8
10:49,fruit,2.4
10:49,spices,0.8
10:50,checkout,1.0
10:50,dairy,2.8
10:50,drinks,1.8
10:50,fruit,2.0
10:50,spices,1.6
10:51,checkout,2.0
10:51,dairy,3.4
10:51,drinks,1.2
10:51,fruit,1.4
10:51,spices,1.2
10:52,checkout,0.6
10:52,dairy,3.6
10:52,drinks,1.2
10:52,fruit,1.2
10:52,spices,0.8
10:53,checkout,1.2
10:53,dairy,3.2
10:53,drinks,1.2
10:53,fruit,1.0
10:53,spices,1.4
10:54,checkout,2.0
10:54,dairy,2.4
10:54,drinks,1.0
10:54,fruit,1.0
10:54,spices,1.4
10:55,checkout,0.8
10:55,dairy,2.6
10:55,drinks,1.0
10:55,fruit,1.0
10:55,spices,0.6
10:56,checkout,0.4
10:56,dairy,2.4
10:56,drinks,1.6
10:56,fruit,1.6
10:56,spices,1.0
10:57,checkout,0.8
10:57,dairy,2.2
10:57,drinks,1.8
10:57,fruit,1.6
10:57,spices,1.2
10:58,checkout,1.4
10:58,dairy,3.6
10:58,drinks,1.0
10:58,fruit,2.0
10:58,spices,1.2
10:59,checkout,1.6
10:59,dairy,3.2
10:59,drinks,1.2
10:59,fruit,1.6
10:59,spices,0.8
11:00,checkout,0.8
11:00,dairy,3.2
11:00,drinks,1.6
11:00,fruit,1.6
11:00,spices,1.0
11:01,checkout,1.4
11:01,dairy,3.4
11:01,drinks,2.2
11:01,fruit,1.8
11:01,spices,0.6
11:02,checkout,1.6
11:02,dairy,4.2
11:02,drinks,1.4
11:02,fruit,2.4
11:02,spices,0.6
11:03,checkout,1.0
11:03,dairy,3.6
11:03,drinks,2.4
11:03,fruit,1.6
11:03,spices,0.8
11:04,checkout,1.0
11:04,dairy,3.2
11:04,drinks,2.0
11:04,fruit,1.6
11:04,spices,0.6
11:05,checkout,2.2
11:05,dairy,2.6
11:05,drinks,1.8
11:05,fruit,0.6
11:05,spices,1.4
11:06,checkout,0.8
11:06,dairy,2.2
11:06,drinks,2.2
11:06,fruit,1.6
11:06,spices,1.2
11:07,checkout,1.6
11:07,dairy,2.4
11:07,drinks,2.2
11:07,fruit,2.4
11:07,spices,1.0
11:08,checkout,0.8
11:08,dairy,1.8
11:08,drinks,2.0
11:08,fruit,3.4
11:08,spices,1.2
11:09,checkout,1.4
11:09,dairy,1.6
11:09,drinks,2.0
11:09,fruit,3.4
11:09,spices,1.8
11:10,checkout,0.8
11:10,dairy,1.6
11:10,drinks,2.0
11:10,fruit,3.2
11:10,spices,1.6
11:11,checkout,1.8
11:11,dairy,1.8
11:11,drinks,1.4
11:11,fruit,2.0
11:11,spices,1.8
11:12,checkout,0.6
11:12,dairy,1.8
11:12,drinks,1.2
11:12,fruit,1.6
11:12,spices,2.2
11:13,checkout,1.4
11:13,dairy,2.2
11:13,drinks,1.0
11:13,fruit,1.8
11:13,spices,0.6
11:14,checkout,0.6
11:14,dairy,2.6
11:14,drinks,1.2
11:14,fruit,1.6
11:14,spices,0.2
11:15,checkout,0.8
11:15,dairy,2.2
11:15,drinks,1.6
11:15,fruit,1.4
11:15,spices,0.2
11:16,checkout,0.6
11:16,dairy,2.4
11:16,drinks,1.2
11:16,fruit,1.0
11:16,spices,0.8
11:17,checkout,0.4
11:17,dairy,2.4
11:17,drinks,1.0
11:17,fruit,1.4
11:17,spices,1.4
11:18,checkout,1.2
11:18,dairy,1.8
11:18,drinks,0.8
11:18,fruit,2.0
11:18,spices,0.6
11:19,checkout,0.4
11:19,dairy,1.6
11:19,drinks,0.8
11:19,fruit,2.8
11:19,spices,1.4
11:20,checkout,1.6
11:20,dairy,1.6
11:20,drinks,1.2
11:20,fruit,2.4
11:20,spices,1.0
11:21,checkout,1.4
11:21,dairy,1.4
11:21,drinks,0.4
11:21,fruit,2.2
11:21,spices,2.2
11:22,checkout,1.6
11:22,dairy,1.8
11:22,drinks,1.0
11:22,fruit,2.2
11:22,spices,1.2
11:23,checkout,2.0
11:23,dairy,1.6
11:23,drinks,1.2
11:23,fruit,1.6
11:23,spices,0.8
11:24,checkout,1.4
11:24,dairy,1.8
11:24,drinks,1.2
11:24,fruit,1.6
11:24,spices,1.4
11:25,checkout,2.0
11:25,dairy,2.0
11:25,drinks,1.2
11:25,fruit,0.4
11:25,spices,1.4
11:26,checkout,0.8
11:26,dairy,2.0
11:26,drinks,1.0
11:26,fruit,0.6
11:26,spices,0.8
11:27,checkout,0.4
11:27,dairy,3.0
11:27,drinks,1.4
11:27,fruit,1.4
11:27,spices,0.6
11:28,checkout,1.0
11:28,dairy,2.8
11:28,drinks,1.2
11:28,fruit,2.2
11:28,spices,1.0
11:29,checkout,1.0
11:29,dairy,3.0
11:29,drinks,1.8
11:29,fruit,0.8
11:29,spices,0.8
11:30,checkout,1.2
11:30,dairy,3.0
11:30,drinks,1.2
11:30,fruit,1.0
11:30,spices,0.6
11:31,checkout,0.8
11:31,dairy,2.6
11:31,drinks,1.4
11:31,fruit,1.2
11:31,spices,0.2
11:32,checkout,0.8
11:32,dairy,2.6
11:32,drinks,1.2
11:32,fruit,1.4
11:32,spices,0.6
11:33,checkout,1.4
11:33,dairy,2.0
11:33,drinks,0.8
11:33,fruit,1.4
11:33,spices,1.2
11:34,checkout,1.2
11:34,dairy,2.6
11:34,drinks,0.4
11:34,fruit,1.2
11:34,spices,1.2
11:35,checkout,0.8
11:35,dairy,2.2
11:35,drinks,0.8
